Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-39530-8080-6,10.102.24.164,39530,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105312085,6,10,189,7,168,0,31.5,67.39658745,1,0,0.7,0.483045892,1.861134931,0.151929382,7020805.667,7724998.193,1.50E+07,41,7.53E+07,1.51E+07,2.12E+07,4.50E+07,432,1.05E+08,1.17E+07,6544431.47,1.50E+07,48359,0,0,0,0,164,212,0.056973518,0.094955864,0,168,11.52941176,40.62960381,1650.764706,0,2,0,2,15,0,0,0,1,12.25,31.5,0.7,0,0,0,0,0,0,0,27,1,1,64240,1025,2,20,106486,182327.3618,317019,821,1.50E+07,18256.38571,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39590-8080-6,10.102.24.164,39590,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105113966,11,10,188,7,168,0,17.09090909,50.40923436,1,0,0.7,0.483045892,1.855129317,0.199783157,5255698.3,7337020.263,1.50E+07,178,1.05E+08,1.05E+07,7243110.224,1.50E+07,321,1.05E+08,1.17E+07,6594726.7,1.50E+07,44516,0,0,0,0,324,212,0.10464832,0.095134837,0,168,8.863636364,35.79211865,1281.075758,0,2,0,2,20,0,0,0,0,9.285714286,17.09090909,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,15026.14286,35150.77942,94737,1196,1.50E+07,18759.13108,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39628-8080-6,10.102.24.164,39628,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105109591,9,10,189,7,168,0,21,55.56077753,1,0,0.7,0.483045892,1.864720414,0.180763714,5839421.722,7520450.038,1.50E+07,21,1.05E+08,1.31E+07,1.25E+07,3.00E+07,200,1.05E+08,1.17E+07,6595654.579,1.50E+07,40310,0,0,0,0,260,212,0.085624917,0.095138797,0,168,9.8,37.52276502,1407.957895,0,2,0,2,18,0,0,0,1,10.31578947,21,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,20171.8,39248.84156,90372,1719,1.50E+07,18815.08273,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39614-8080-6,10.102.24.164,39614,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105111435,10,10,188,7,168,0,18.8,52.79898989,1,0,0.7,0.483045892,1.855173987,0.190274255,5532180.789,7430578.91,1.50E+07,25,1.05E+08,1.17E+07,1.00E+07,3.00E+07,201,1.05E+08,1.17E+07,6595320.789,1.50E+07,41814,0,0,0,0,292,212,0.095137128,0.095137128,0,168,9.285714286,36.6198619,1341.014286,0,2,0,2,19,0,0,0,1,9.75,18.8,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,16589.66667,36897.68258,91905,1224,1.50E+07,18992.80913,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39558-8080-6,10.102.24.164,39558,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105117347,11,10,188,7,168,0,17.09090909,50.40923436,1,0,0.7,0.483045892,1.855069649,0.199776731,5255867.35,7337090.051,1.50E+07,217,1.05E+08,1.05E+07,7242680.564,1.50E+07,350,1.05E+08,1.17E+07,6594062.135,1.50E+07,47525,0,0,0,0,324,212,0.104644955,0.095131777,0,168,8.863636364,35.79211865,1281.075758,0,2,0,2,20,0,0,0,0,9.285714286,17.09090909,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,15214.14286,36423.08891,97809,985,1.50E+07,18849.25201,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39690-8080-6,10.102.24.164,39690,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105104276,8,10,188,7,168,0,23.5,58.80476171,1,0,0.7,0.483045892,1.85530035,0.171258494,6182604.471,7603934.591,1.50E+07,22,1.05E+08,1.50E+07,1.73E+07,4.50E+07,200,1.05E+08,1.17E+07,6592457.407,1.50E+07,48763,0,0,0,0,228,212,0.076114886,0.095143608,0,168,10.26315789,38.4633189,1479.426901,0,2,0,2,17,0,0,0,1,10.83333333,23.5,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,26455.5,49300.65586,100402,1196,1.50E+07,18230.31452,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39648-8080-6,10.102.24.164,39648,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105107526,8,10,189,7,168,0,23.625,58.79732137,1,0,0.7,0.483045892,1.864757049,0.171253198,6182795.647,7603352.849,1.50E+07,22,9.01E+07,1.29E+07,1.60E+07,4.50E+07,209,1.05E+08,1.17E+07,6591580.843,1.50E+07,48725,0,0,0,0,228,212,0.076112533,0.095140666,0,168,10.31578947,38.47806393,1480.561404,0,2,0,2,17,0,0,0,1,10.88888889,23.625,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,22661,45697.71847,104404,1968,1.50E+07,18053.54632,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39548-8080-6,10.102.24.164,39548,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105118328,11,10,189,7,168,0,17.18181818,50.41590658,1,0,0.7,0.483045892,1.864565426,0.199774867,5255916.4,7337027.72,1.50E+07,172,1.05E+08,1.05E+07,7242523.119,1.50E+07,320,1.05E+08,1.17E+07,6593835.841,1.50E+07,48551,0,0,0,0,324,212,0.104643978,0.095130889,0,168,8.909090909,35.80756649,1282.181818,0,2,0,2,20,0,0,0,0,9.333333333,17.18181818,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,15388.28571,36779.36022,98790,982,1.50E+07,18871.39851,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39566-8080-6,10.102.24.164,39566,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105116306,10,10,188,7,168,0,18.8,52.79898989,1,0,0.7,0.483045892,1.85508802,0.190265438,5532437.158,7429978.918,1.50E+07,192,1.05E+08,1.17E+07,9997821.297,3.00E+07,320,1.05E+08,1.17E+07,6594276.861,1.50E+07,46561,0,0,0,0,292,212,0.095132719,0.095132719,0,168,9.285714286,36.6198619,1341.014286,0,2,0,2,19,0,0,0,1,9.75,18.8,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,17993.33333,38609.64224,96796,1722,1.50E+07,18667.58251,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39656-8080-6,10.102.24.164,39656,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105106711,8,10,189,7,168,0,23.625,58.79732137,1,0,0.7,0.483045892,1.864771508,0.171254526,6182747.706,7603522.537,1.50E+07,22,9.01E+07,1.29E+07,1.35E+07,3.00E+07,199,1.05E+08,1.17E+07,6591756.531,1.50E+07,48734,0,0,0,0,228,212,0.076113123,0.095141403,0,168,10.31578947,38.47806393,1480.561404,0,2,0,2,17,0,0,0,1,10.88888889,23.625,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,22289.2,45459.3531,103603,1431,1.50E+07,17995.88952,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39582-8080-6,10.102.24.164,39582,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105115282,10,10,189,7,168,0,18.9,52.80246206,1,0,0.7,0.483045892,1.864619457,0.190267291,5532383.263,7429746.26,1.50E+07,182,1.05E+08,1.17E+07,9997870.424,3.00E+07,355,1.05E+08,1.17E+07,6594498.452,1.50E+07,45555,0,0,0,0,292,212,0.095133646,0.095133646,0,168,9.333333333,36.63513796,1342.133333,0,2,0,2,19,0,0,0,1,9.8,18.9,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,18231.16667,37992.3025,95780,2469,1.50E+07,18493.06926,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39666-8080-6,10.102.24.164,39666,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105106928,8,10,189,7,168,0,23.625,58.79732137,1,0,0.7,0.483045892,1.864767658,0.171254173,6182760.471,7603555.449,1.50E+07,21,1.05E+08,1.50E+07,1.50E+07,3.00E+07,200,1.05E+08,1.17E+07,6591935.155,1.50E+07,48756,0,0,0,0,228,212,0.076112966,0.095141207,0,168,10.31578947,38.47806393,1480.561404,0,2,0,2,17,0,0,0,1,10.88888889,23.625,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,27560.25,50153.2993,102784,1740,1.50E+07,18086.75144,1.50E+07,1.50E+07,Slowloris
