Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.9.194-10.102.9.193-34680-8080-6,10.102.9.194,34680,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116568751,19,18,275,7,168,0,14.47368421,37.72026927,1,0,0.388888889,0.501631326,2.419173214,0.317409251,3238020.861,6098512.582,1.50E+07,22,1.17E+08,6473435.556,7423111.532,1.50E+07,200,1.17E+08,6856984.059,7419522.797,1.50E+07,45627,0,0,0,0,484,372,0.16299394,0.154415312,0,168,7.421052632,27.26509657,743.3854908,0,2,0,10,36,0,0,0,0,7.621621622,14.47368421,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,134565.75,44830.07571,168813,40134,1.44E+07,1542469.048,1.50E+07,1.06E+07,Sloworis
10.102.9.194-10.102.9.193-33000-8080-6,10.102.9.194,33000,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116831623,19,18,276,7,168,0,14.52631579,37.71437748,1,0,0.388888889,0.501631326,2.422289383,0.316695078,3245322.861,6107288.259,1.50E+07,0,1.17E+08,6487884.778,7432308.317,1.50E+07,0,1.17E+08,6872446.471,7427655.16,1.50E+07,45903,0,0,0,0,484,372,0.162627202,0.154067876,0,168,7.447368421,27.26813542,743.5512091,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,1025,10,20,135543,43934.3251,170664,43074,1.44E+07,1451437.097,1.50E+07,1.09E+07,Sloworis
10.102.9.194-10.102.9.193-33262-8080-6,10.102.9.194,33262,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116779215,19,18,276,7,168,0,14.52631579,37.71437748,1,0,0.388888889,0.501631326,2.423376454,0.316837204,3243867.083,6104754.996,1.50E+07,21,1.17E+08,6485010.111,7431342.05,1.50E+07,203,1.17E+08,6869364.353,7424653.672,1.50E+07,44292,0,0,0,0,484,372,0.162700186,0.154137018,0,168,7.447368421,27.26813542,743.5512091,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,136488.25,46240.35195,170751,42574,1.44E+07,1466605.901,1.50E+07,1.08E+07,Sloworis
10.102.9.194-10.102.9.193-33704-8080-6,10.102.9.194,33704,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116708900,19,18,275,7,168,0,14.47368421,37.70553809,1,0,0.388888889,0.501631326,2.416268168,0.317028093,3241913.889,6103022.582,1.50E+07,0,1.17E+08,6481116.333,7428982.684,1.50E+07,0,1.17E+08,6865228.059,7423573.391,1.50E+07,45977,0,0,0,0,484,372,0.16279821,0.154229883,0,168,7.421052632,27.25518208,742.8449502,0,2,0,10,36,0,0,0,0,7.621621622,14.47368421,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,135330.875,44425.34262,170454,41809,1.44E+07,1494091.465,1.50E+07,1.07E+07,Sloworis
10.102.9.194-10.102.9.193-35390-8080-6,10.102.9.194,35390,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116426874,19,18,274,7,168,0,14.42105263,37.71135371,1,0,0.388888889,0.501631326,2.41353212,0.317796044,3234079.833,6093555.355,1.50E+07,0,1.16E+08,6465601.111,7418406.347,1.50E+07,0,1.16E+08,6848638.294,7416094.07,1.50E+07,43893,0,0,0,0,484,372,0.163192563,0.154603481,0,168,7.394736842,27.25211569,742.6778094,0,2,0,10,36,0,0,0,0,7.594594595,14.42105263,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,134550.875,40642.73319,170745,53932,1.44E+07,1590413.723,1.50E+07,1.05E+07,Sloworis
10.102.9.194-10.102.9.193-33308-8080-6,10.102.9.194,33308,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116775322,19,18,276,7,168,0,14.52631579,37.71437748,1,0,0.388888889,0.501631326,2.423457244,0.316847767,3243758.944,6105877.979,1.50E+07,19,1.17E+08,6484792.333,7431564.546,1.50E+07,201,1.17E+08,6869135.471,7426775.414,1.50E+07,40312,0,0,0,0,484,372,0.16270561,0.154142157,0,168,7.447368421,27.26813542,743.5512091,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,134085.375,45558.30625,170792,42561,1.44E+07,1467380.122,1.50E+07,1.08E+07,Sloworis
10.102.9.194-10.102.9.193-33398-8080-6,10.102.9.194,33398,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116770718,19,18,277,7,168,0,14.57894737,37.70840724,1,0,0.388888889,0.501631326,2.432116586,0.316860259,3243631.056,6104124.761,1.50E+07,0,1.17E+08,6484539,7430283.164,1.50E+07,0,1.17E+08,6868864.118,7423747.39,1.50E+07,45912,0,0,0,0,484,372,0.162712025,0.154148234,0,168,7.473684211,27.27114785,743.715505,0,2,0,10,36,0,0,0,0,7.675675676,14.57894737,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,137306.625,45394.69338,170883,42295,1.44E+07,1471931.689,1.50E+07,1.08E+07,Sloworis
10.102.9.194-10.102.9.193-34014-8080-6,10.102.9.194,34014,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116676300,19,18,275,7,168,0,14.47368421,37.70553809,1,0,0.388888889,0.501631326,2.416943287,0.317116672,3241008.333,6103041.683,1.50E+07,26,1.17E+08,6479342.444,7427948.193,1.50E+07,204,1.17E+08,6863310.235,7424529.066,1.50E+07,45975,0,0,0,0,484,372,0.162843697,0.154272976,0,168,7.421052632,27.25518208,742.8449502,0,2,0,10,36,0,0,0,0,7.621621622,14.47368421,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,133177.75,43533.20824,170708,41317,1.44E+07,1505498.434,1.50E+07,1.07E+07,Sloworis
10.102.9.194-10.102.9.193-33630-8080-6,10.102.9.194,33630,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116713041,19,18,277,7,168,0,14.57894737,37.70840724,1,0,0.388888889,0.501631326,2.433318484,0.317016845,3242028.917,6101266.215,1.50E+07,0,1.17E+08,6481353.944,7427394.62,1.50E+07,0,1.17E+08,6865471.706,7420322.976,1.50E+07,45905,0,0,0,0,484,372,0.162792434,0.154224411,0,168,7.473684211,27.27114785,743.715505,0,2,0,10,36,0,0,0,0,7.675675676,14.57894737,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,138902.875,45290.9275,170633,42002,1.44E+07,1492960.124,1.50E+07,1.07E+07,Sloworis
10.102.9.194-10.102.9.193-33284-8080-6,10.102.9.194,33284,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116778355,19,18,276,7,168,0,14.52631579,37.71437748,1,0,0.388888889,0.501631326,2.423394301,0.316839538,3243843.194,6104155.566,1.50E+07,19,1.17E+08,6484879.278,7430355.569,1.50E+07,201,1.17E+08,6869313.882,7423601.534,1.50E+07,41906,0,0,0,0,484,372,0.162701384,0.154138153,0,168,7.447368421,27.26813542,743.5512091,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,137293.375,47560.06875,177067,42536,1.44E+07,1466168.548,1.50E+07,1.08E+07,Sloworis
