Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-36076-8080-6,10.102.24.164,36076,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.100-10.102.24.164-8080-36042-6,10.102.24.100,8080,10.102.24.164,36042,6,30/12/2023 03:46:48 下午,5376,2,1,0,0,0,0,0,0,0,0,0,0,0,558.0357143,2688,3783.021279,5363,13,13,13,0,13,13,0,0,0,0,0,0,0,0,0,40,20,372.0238095,186.0119048,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,0,20,0,0,0,0,0,0,0,0,Benign
10.102.24.164-10.102.24.100-36134-8080-6,10.102.24.164,36134,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,7368,7,7,359,7729,359,0,51.28571429,135.6892458,1460,0,1104.142857,560.3309821,1097719.87,1900.108578,566.7692308,1430.97654,5130,0,7368,1228,2113.481772,5378,0,2015,335.8333333,810.9195809,1991,0,0,0,0,0,160,152,950.0542888,950.0542888,0,1460,539.2,664.7005986,441826.8857,0,2,1,3,13,0,0,0,1,577.7142857,51.28571429,1104.142857,0,0,0,8088,7,32612903,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36134-8080-6,10.102.24.164,36134,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.100-10.102.24.164-8080-36108-6,10.102.24.100,8080,10.102.24.164,36108,6,30/12/2023 03:46:48 下午,4487,1,1,0,0,0,0,0,0,0,0,0,0,0,445.732115,4487,0,4487,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,222.8660575,222.8660575,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,Benign
10.102.24.164-10.102.24.100-36066-8080-6,10.102.24.164,36066,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,2300,2,0,0,0,0,0,0,0,0,0,0,0,0,869.5652174,2300,0,2300,2300,2300,2300,0,2300,2300,0,0,0,0,0,0,0,0,0,40,0,869.5652174,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36132-8080-6,10.102.24.164,36132,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,1299,2,0,0,0,0,0,0,0,0,0,0,0,0,1539.645881,1299,0,1299,1299,1299,1299,0,1299,1299,0,0,0,0,0,0,0,0,0,40,0,1539.645881,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36076-8080-6,10.102.24.164,36076,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,1299,2,0,0,0,0,0,0,0,0,0,0,0,0,1539.645881,1299,0,1299,1299,1299,1299,0,1299,1299,0,0,0,0,0,0,0,0,0,40,0,1539.645881,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.100-10.102.24.164-8080-36054-6,10.102.24.100,8080,10.102.24.164,36054,6,30/12/2023 03:46:48 下午,1277,1,1,0,0,0,0,0,0,0,0,0,0,0,1566.170713,1277,0,1277,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,783.0853563,783.0853563,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,Benign
10.102.24.164-10.102.24.100-36146-8080-6,10.102.24.164,36146,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,7590,7,8,380,7729,380,0,54.28571429,143.6264997,1460,0,966.125,649.2374511,1068379.447,1976.284585,542.1428571,1298.029326,4740,0,7546,1257.666667,1879.2827,4770,0,7560,1080,2191.191761,5838,0,0,0,0,0,160,172,922.2661397,1054.018445,0,1460,506.8125,655.8659638,430160.1625,2,2,0,3,14,0,0,0,1,540.6,54.28571429,966.125,0,0,0,8109,7,32051383,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
