Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-46112-8080-6,10.102.24.164,46112,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46106-8080-6,10.102.24.164,46106,10.102.24.100,8080,6,30/12/2023 08:03:36 下午,548935,551,299,800016,103,1460,0,1451.934664,107.186275,103,0,0.344481605,5.956643799,1457584.231,1548.452913,646.5665489,1074.27805,9571,0,539342,980.6218182,1144.342176,5351,0,548888,1841.90604,1282.80766,9571,11,0,0,0,0,11040,6580,1003.76183,544.6910836,0,1460,940.2103408,699.2603717,488965.0675,2,2,0,253,849,0,0,0,0,941.3164706,1451.934664,0.344481605,0,0,0,800119,550,1466923,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46106-8080-6,10.102.24.164,46106,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,3173,2,0,0,0,0,0,0,0,0,0,0,0,0,630.3183107,3173,0,3173,3173,3173,3173,0,3173,3173,0,0,0,0,0,0,0,0,0,40,0,630.3183107,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46132-8080-6,10.102.24.164,46132,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,404032,551,287,800016,103,1460,0,1451.934664,107.186275,103,0,0.358885017,6.079897762,1980335.716,2074.093141,482.7144564,939.4565165,7238,0,392261,713.2018182,1031.465921,6326,0,403985,1412.534965,1263.688113,7238,3,0,0,0,0,11040,6388,1363.753366,710.3397751,0,1460,953.6579261,695.0735601,483127.254,2,2,0,205,837,0,0,0,0,954.7959427,1451.934664,0.358885017,0,0,0,800119,550,2004321,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46132-8080-6,10.102.24.164,46132,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46144-8080-6,10.102.24.164,46144,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,433935,551,285,800016,103,1460,0,1451.934664,107.186275,103,0,0.361403509,6.101193441,1843868.321,1926.555821,519.6826347,998.224674,9985,0,423923,770.7690909,1074.694044,6140,0,433895,1527.799296,1348.596503,9985,7,0,0,0,0,11040,6128,1269.775427,656.7803934,0,1460,955.9366786,694.3357344,482102.112,2,2,0,221,835,0,0,0,0,957.0801435,1451.934664,0.361403509,0,0,0,800119,550,1869463,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46144-8080-6,10.102.24.164,46144,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46152-8080-6,10.102.24.164,46152,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,425807,551,293,800016,103,1460,0,1451.934664,107.186275,103,0,0.351535836,6.01732425,1879064.928,1982.118659,505.109134,998.3113152,8835,0,416948,758.0872727,1100.038146,6136,0,425746,1458.034247,1374.884175,8835,16,0,0,0,0,11040,6424,1294.013485,688.1051744,0,1460,946.8863905,697.2174495,486112.1719,2,2,0,200,843,0,0,0,0,948.0082938,1451.934664,0.351535836,0,0,0,800119,550,1908430,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46152-8080-6,10.102.24.164,46152,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46158-8080-6,10.102.24.164,46158,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,504532,551,287,800016,103,1460,0,1451.934664,107.186275,103,0,0.358885017,6.079897762,1585863.731,1660.945193,602.786141,1092.84133,11212,0,493296,896.9018182,1159.926016,6187,0,504490,1763.951049,1400.434065,11212,17,0,0,0,0,11040,5992,1092.101195,568.843998,0,1460,953.6579261,695.0735601,483127.254,2,2,0,248,837,0,0,0,0,954.7959427,1451.934664,0.358885017,0,0,0,800119,550,1592406,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
