Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-42732-8080-6,10.102.24.164,42732,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42764-8080-6,10.102.24.164,42764,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,760782,551,299,800016,103,1460,0,1451.934664,107.186275,103,0,0.344481605,5.956643799,1051706.008,1117.271439,896.0918728,2083.703102,30089,0,749459,1362.652727,2424.270992,30119,0,760752,2552.85906,3101.991737,34013,23,0,0,0,0,11040,6556,724.25478,393.0166592,0,1460,940.2103408,699.2603717,488965.0675,2,2,0,257,849,0,0,0,0,941.3164706,1451.934664,0.344481605,0,0,0,800119,550,1100378,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42764-8080-6,10.102.24.164,42764,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42780-8080-6,10.102.24.164,42780,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,579934,551,294,800016,103,1460,0,1451.934664,107.186275,103,0,0.350340136,6.007081988,1379672.514,1457.062355,687.1255924,1576.529,20332,0,569966,1036.301818,1817.682154,20372,0,579894,1979.16041,2255.895339,20603,5,0,0,0,0,11040,6348,950.1081158,506.9542396,0,1460,945.7671395,697.564832,486596.6948,2,2,0,273,844,0,0,0,0,946.8863905,1451.934664,0.350340136,0,0,0,800119,550,1429948,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42760-8080-6,10.102.24.164,42760,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,858501,551,293,800016,103,1460,0,1451.934664,107.186275,103,0,0.351535836,6.01732425,931995.4199,983.1089306,1018.3879,2265.713596,28143,0,849611,1544.747273,2637.723988,28175,0,858463,2939.941781,3305.931706,33316,26,0,0,0,0,11040,6328,641.8163753,341.2925553,0,1460,946.8863905,697.2174495,486112.1719,2,2,0,259,843,0,0,0,0,948.0082938,1451.934664,0.351535836,0,0,0,800119,550,964802,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42780-8080-6,10.102.24.164,42780,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42760-8080-6,10.102.24.164,42760,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42808-8080-6,10.102.24.164,42808,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,577325,551,278,800016,103,1460,0,1451.934664,107.186275,103,0,0.370503597,6.177529482,1385907.418,1435.932967,697.2524155,2159.699483,31944,0,567898,1032.541818,2559.210263,31992,0,577277,2084.032491,3460.92119,33740,17,0,0,0,0,11040,5572,954.4017668,481.5311999,0,1460,963.9987952,691.6586531,478391.6924,2,2,0,273,828,0,0,0,0,965.1616405,1451.934664,0.370503597,0,0,0,800119,550,1468415,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42808-8080-6,10.102.24.164,42808,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42774-8080-6,10.102.24.164,42774,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,738953,551,301,800016,103,1460,0,1451.934664,107.186275,103,0,0.342192691,5.936821302,1082773.871,1152.982666,868.3349001,1787.894953,17652,0,729151,1325.729091,2050.440907,17665,0,738905,2463.016667,2425.032133,17661,17,0,0,0,0,11040,6632,745.649588,407.333078,0,1460,938.0058617,699.9196407,489887.5035,2,2,0,257,851,0,0,0,0,939.1068075,1451.934664,0.342192691,0,0,0,800119,550,1108552,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
